id,player_id,round_id,team_id,multiplier,is_assigned,created_at,oracle_pick
e299ca02-e0ff-42cf-990d-169579dd76eb,fa6409a1-23bb-4d8f-a6a3-a724774868cb,c22e6746-73c1-4060-9194-eb35359c955e,cd984ce3-2f2c-41d5-a7ba-137060caf8ae,3,false,2026-06-17 19:09:45.091169+00,false
e3aabe51-1561-4dfb-9466-bde9cee3a680,b94d44f2-7ae2-41f4-a105-e12b6ec3a572,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,acfbd82a-7005-41b9-9613-606ceefc857e,3,false,2026-06-10 10:20:39.901686+00,false
e540302c-fa3c-4ffc-bdc6-5217e6fdb103,b3d06ab8-28c8-4e46-a174-1da15c08949c,5f39c536-340b-4981-b59a-4a9d7aff9e1e,cffa413c-8c76-45a6-843e-87c34e78e45a,2,false,2026-06-28 15:44:05.395527+00,false
e6d54021-80e8-481a-b73e-ce5d61eeda09,1243a746-100c-460a-bf0f-2aadef7332b8,6aa7c75c-0fc8-46f0-8219-84f969510a0e,6ea9375b-d599-463f-96e6-c87d9209e9b2,2,false,2026-07-13 05:05:31.603625+00,false
e6fbc360-6cd5-4e38-bb44-e09a352bbe98,5e429458-4e6f-4df7-88bd-43977c8f74b1,c22e6746-73c1-4060-9194-eb35359c955e,d6209663-7a5c-4736-b346-cde299b554b2,3,false,2026-06-17 18:50:20.45+00,false
ecb7e696-3b92-4d09-8b5f-1eead1d33994,8050b663-c1ef-4a14-86bd-3ea225435c17,aa9754bd-50eb-4785-8698-e56c6d3cb661,6ea9375b-d599-463f-96e6-c87d9209e9b2,2,false,2026-07-08 05:21:26.497783+00,false
ee5d54c9-d97c-4fe0-aad5-bf13ccee80f7,d8cc0ff6-c084-4134-8931-bf514fa05f23,5b9456a0-db45-445f-87a0-58737bb89313,8682004e-e186-4705-aa29-9704b2815dc4,2,false,2026-06-21 06:44:58.671721+00,false
eef13217-e927-46e3-a9d5-c68cfc149be1,e73bedf4-0330-41d0-b1e7-31cb55909eed,27ce4fc5-3de9-4cf0-bfc5-5fa0addb7081,cba2c884-3603-4b90-976e-49389b04f562,2,false,2026-07-04 08:16:55.800807+00,false
ef757b5c-a4df-4f93-a771-51d2bcf3b320,195dcc37-e60e-4608-a0dc-c12766e96259,aa9754bd-50eb-4785-8698-e56c6d3cb661,6ea9375b-d599-463f-96e6-c87d9209e9b2,2,false,2026-07-08 21:27:42.140586+00,false
f0228980-47f2-438a-b9af-599cfb8feff5,b3d06ab8-28c8-4e46-a174-1da15c08949c,5b9456a0-db45-445f-87a0-58737bb89313,20160ec3-c507-4fb3-b19d-89cb66c59a98,2,false,2026-06-23 17:49:14.949745+00,false
f3d82b86-fe6b-45be-82e1-361c74c797cb,1cc4459a-e518-4a28-b323-7cbb9d07994a,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,52f066d8-0a7a-42c5-8a6b-103ec4ba2c91,3,false,2026-06-10 10:17:28.558076+00,false
f5b14944-30e9-43de-a233-875d89bb555b,fea5b705-eab8-4ba4-b0f2-739b370efd98,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,52eaa3b4-081b-4393-b291-d69c644c612e,2,false,2026-06-11 17:05:25.658607+00,false
f61c4b99-1253-4c47-9340-581814d14ae8,1243a746-100c-460a-bf0f-2aadef7332b8,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,e171e736-56f2-44fa-92b5-b0653ea2ce2a,3,false,2026-06-10 21:32:34.470904+00,false
f6f0df20-282e-4682-afef-c7121ba2f68a,6df76041-17a2-4c81-b653-82bb7124ee3f,c22e6746-73c1-4060-9194-eb35359c955e,4f0f3776-f99f-4c06-9eb4-0acd2825d8c2,3,false,2026-06-18 06:08:25.927333+00,false
f8034bc4-2d20-47f7-81a6-e92683fce7f8,5d4ce78f-67ee-4a61-afab-c44ffc6afe91,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,910a4a31-591d-4c32-8b57-b0d0bbde5a26,2,false,2026-06-06 11:19:44.545127+00,false
f8ddd991-2242-4aa3-be9a-a4f72e0d931e,b3d06ab8-28c8-4e46-a174-1da15c08949c,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,20e98c7a-4548-44f8-964d-7aba42ae7624,2,false,2026-06-07 18:47:19.327658+00,false
f93e73c2-48aa-48b5-bcba-8eeb44e097ea,31780afe-855c-4c9d-9cf6-56e3570c00c4,5f39c536-340b-4981-b59a-4a9d7aff9e1e,cffa413c-8c76-45a6-843e-87c34e78e45a,2,false,2026-06-28 11:32:47.804846+00,false
f99eba48-a829-46ee-bb62-5452046e1078,b3d06ab8-28c8-4e46-a174-1da15c08949c,5b9456a0-db45-445f-87a0-58737bb89313,54ef8b7c-5afd-4a48-a3b9-d6701dd757f9,3,false,2026-06-23 17:49:14.949745+00,false
fb492b60-8db3-4912-b4e0-bdcac48489bb,ce064aab-7c13-4db9-89b3-7eb444cc158b,c22e6746-73c1-4060-9194-eb35359c955e,66a8014f-0009-400e-928c-6b28cb8dab1f,3,false,2026-06-15 09:57:35.783708+00,false
fbe87f42-8977-4670-a191-0034f1992729,6f8a0f72-aa76-4252-9486-cc8b95570923,5b9456a0-db45-445f-87a0-58737bb89313,20160ec3-c507-4fb3-b19d-89cb66c59a98,2,false,2026-06-22 13:57:01.803275+00,true
