id,round_id,player_id,position,total_points,snapshot_taken_at,created_at
f55bed59-bf37-4f9f-9dfa-f40064618dfb,6aa7c75c-0fc8-46f0-8219-84f969510a0e,1c570e30-214d-4723-96d3-0669c937f5a4,16,14,2026-07-15 21:05:07.755299+00,2026-07-15 21:05:07.755299+00
f5861b46-5417-418a-973a-f8587d0ed02c,27ce4fc5-3de9-4cf0-bfc5-5fa0addb7081,71391ec7-5614-4690-8008-e2e16163570b,10,15,2026-07-07 23:10:22.304823+00,2026-07-07 23:10:22.304823+00
f5fcf277-446d-4cff-a597-e9ea44aa1ba1,6aa7c75c-0fc8-46f0-8219-84f969510a0e,b94d44f2-7ae2-41f4-a105-e12b6ec3a572,19,12,2026-07-15 21:05:07.755299+00,2026-07-15 21:05:07.755299+00
f6719b65-e2be-46f3-8e4f-868c0c23d95b,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,03d17e40-bb16-4728-9043-ceb05e62c9e9,25,3,2026-06-18 05:40:07.580305+00,2026-06-18 05:40:07.580305+00
f6cb6e5e-d768-4116-8c45-1bdf32b65eff,aa9754bd-50eb-4785-8698-e56c6d3cb661,1243a746-100c-460a-bf0f-2aadef7332b8,3,20,2026-07-12 08:29:29.05563+00,2026-07-12 08:29:29.05563+00
f782386c-b972-423a-93a0-ed2efb12b87c,5b9456a0-db45-445f-87a0-58737bb89313,1c570e30-214d-4723-96d3-0669c937f5a4,12,13,2026-06-29 08:42:30.839291+00,2026-06-29 08:42:30.839291+00
f80ec049-30e0-4c24-9e71-063913a87caf,5b9456a0-db45-445f-87a0-58737bb89313,b8526be4-5eb8-4f89-b015-699537c368ce,1,16,2026-06-29 08:42:30.839291+00,2026-06-29 08:42:30.839291+00
f8ea2c74-6b83-4975-82fd-76222c4d58cd,c22e6746-73c1-4060-9194-eb35359c955e,71391ec7-5614-4690-8008-e2e16163570b,7,8,2026-06-24 06:17:24.454436+00,2026-06-24 06:17:24.454436+00
f90b85e2-147b-4902-b1a2-7ebc55eed44d,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,3d58a7df-9922-413e-b42a-c2f162fb834c,14,5,2026-06-18 05:40:07.580305+00,2026-06-18 05:40:07.580305+00
fae61c20-1940-4179-a356-ee2f3d4509a1,aa9754bd-50eb-4785-8698-e56c6d3cb661,ed3a6f56-12b3-4f1a-ab83-4744531df4f1,6,19,2026-07-12 08:29:29.05563+00,2026-07-12 08:29:29.05563+00
fb5620dc-7ea3-423e-b019-5acd5f44f1d1,c22e6746-73c1-4060-9194-eb35359c955e,3422f6a8-d289-4ce8-8135-b547ff0f9606,6,9,2026-06-24 06:17:24.454436+00,2026-06-24 06:17:24.454436+00
fe01dee1-b4e4-4db8-a564-aa76b5bc5b3f,318f2b2d-d52a-4102-bd8d-7ab594a40f42,d8cc0ff6-c084-4134-8931-bf514fa05f23,21,0,2026-06-18 15:05:59.288454+00,2026-06-18 15:05:59.288454+00
feb25be4-b101-4114-91fd-a78e72ff1099,aa9754bd-50eb-4785-8698-e56c6d3cb661,6df76041-17a2-4c81-b653-82bb7124ee3f,15,14,2026-07-12 08:29:29.05563+00,2026-07-12 08:29:29.05563+00
feca1e65-0bb5-426c-a00d-136f2d0f7ce3,b9bd6954-7f07-432a-af76-2dc2d3e9ab1f,3d58a7df-9922-413e-b42a-c2f162fb834c,18,13,2026-07-19 22:03:06.610381+00,2026-07-19 22:03:06.610381+00
